SD_Sub_System,Discipline_Name,ITEM_Tag_NO,ITEM_Type_Code,ITEM_Description,ITEM_Status
1000-02,PIPING,1000-02-FG-02-579,PI_TP,PIPING TEST PACKAGE,
1000-02,PIPING,1000-02-NG-01-1051,PI_TP,PIPING TEST PACKAGE,
1000-02,PIPING,1000-02-VA-01-475,PI_TP,PIPING TEST PACKAGE,DONE
1000-02,PIPING,1000-02-VA-02-675,PI_TP,PIPING TEST PACKAGE,
1000-02,PIPING,1000-02-VA-03-677,PI_TP,PIPING TEST PACKAGE,Pending
1000-02,PIPING,DE-RF-FG-001,PI_TP,PIPING TEST PACKAGE,
1000-02,PIPING,DE-RF-FG-002,PI_TP,PIPING TEST PACKAGE,
1000-02,PIPING,DE-RF-FG-003,PI_TP,PIPING TEST PACKAGE,
1000-02,PIPING,DE-RF-FG-004,PI_TP,PIPING TEST PACKAGE,
1000-02,PIPING,DE-RF-FG-005,PI_TP,PIPING TEST PACKAGE,
1000-02,PIPING,DE-RF-FG-006,PI_TP,PIPING TEST PACKAGE,
1000-03,INSTRUMENT,AP-6059,Instrument,Instrument(AP),
1000-03,INSTRUMENT,AP-6060,Instrument,Instrument(AP),
1000-03,INSTRUMENT,AP-7101,Instrument,Instrument(AP),
1000-03,INSTRUMENT,FE-2061,Instrument,Instrument(FE),
1000-03,INSTRUMENT,FE-6031,Instrument,Instrument(FE),
1000-03,INSTRUMENT,FE-6059,Instrument,Instrument(FE),
1000-03,INSTRUMENT,FE-6068,Instrument,Instrument(FE),
1000-03,INSTRUMENT,FE-6081,Instrument,Instrument(FE),
1000-03,INSTRUMENT,FE-6082,Instrument,Instrument(FE),
1000-03,INSTRUMENT,FE-6086,Instrument,Instrument(FE),
1000-03,INSTRUMENT,FE-7101,Instrument,Instrument(FE),
1000-03,INSTRUMENT,FI-60301A,Instrument,Instrument(FI),
1000-03,INSTRUMENT,FI-60301B,Instrument,Instrument(FI),
1000-03,INSTRUMENT,FI-60302A,Instrument,Instrument(FI),
1000-03,INSTRUMENT,FI-60302B,Instrument,Instrument(FI),
1000-03,INSTRUMENT,FI-60303A,Instrument,Instrument(FI),
1000-03,INSTRUMENT,FI-60303B,Instrument,Instrument(FI),
1000-03,INSTRUMENT,FI-60304A,Instrument,Instrument(FI),
1000-03,INSTRUMENT,FI-60304B,Instrument,Instrument(FI),
1000-03,INSTRUMENT,FI-60305A,Instrument,Instrument(FI),
1000-03,INSTRUMENT,FI-60305B,Instrument,Instrument(FI),
1000-03,INSTRUMENT,FI-60306A,Instrument,Instrument(FI),
1000-03,INSTRUMENT,FI-60306B,Instrument,Instrument(FI),
1000-03,INSTRUMENT,FI-60307A,Instrument,Instrument(FI),
1000-03,INSTRUMENT,FI-60307B,Instrument,Instrument(FI),
1000-03,INSTRUMENT,FI-60308A,Instrument,Instrument(FI),
1000-03,INSTRUMENT,FI-60308B,Instrument,Instrument(FI),
1000-03,INSTRUMENT,FI-60309A,Instrument,Instrument(FI),
1000-03,INSTRUMENT,FI-60309B,Instrument,Instrument(FI),
1000-03,INSTRUMENT,FI-70301A,Instrument,Instrument(FI),
1000-03,INSTRUMENT,FI-70301B,Instrument,Instrument(FI),
1000-03,INSTRUMENT,FO-6001,Instrument,Instrument(FO),
1000-03,INSTRUMENT,FO-6002,Instrument,Instrument(FO),
1000-03,INSTRUMENT,FO-6003,Instrument,Instrument(FO),
1000-03,INSTRUMENT,FO-6004,Instrument,Instrument(FO),
1000-03,INSTRUMENT,FO-6005,Instrument,Instrument(FO),
1000-03,INSTRUMENT,FO-6006,Instrument,Instrument(FO),
1000-03,INSTRUMENT,FO-6008,Instrument,Instrument(FO),
1000-03,INSTRUMENT,FO-6062,Instrument,Instrument(FO),
1000-03,INSTRUMENT,FO-6066,Instrument,Instrument(FO),
1000-03,INSTRUMENT,FST-2061A(FST),Instrument,Instrument(FST),
1000-03,INSTRUMENT,FST-2061A(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,FST-2061B(FST),Instrument,Instrument(FST),
1000-03,INSTRUMENT,FST-2061B(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,FST-2061C(FST),Instrument,Instrument(FST),
1000-03,INSTRUMENT,FST-2061C(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,FSY-2061A,SIGNAL,SIGNAL,
1000-03,INSTRUMENT,FT-6031(FT),Instrument,Instrument(FT),
1000-03,INSTRUMENT,FT-6031(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,FT-6059(FT),Instrument,Instrument(FT),
1000-03,INSTRUMENT,FT-6059(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,FT-6059-1(FT),Instrument,Instrument(FT),
1000-03,INSTRUMENT,FT-6059-1(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,FT-6068(FT),Instrument,Instrument(FT),
1000-03,INSTRUMENT,FT-6068(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,FT-6081(FT),Instrument,Instrument(FT),
1000-03,INSTRUMENT,FT-6081(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,FT-6082(FT),Instrument,Instrument(FT),
1000-03,INSTRUMENT,FT-6082(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,FT-6086(FT),Instrument,Instrument(FT),
1000-03,INSTRUMENT,FT-6086(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,FT-7101(FT),Instrument,Instrument(FT),
1000-03,INSTRUMENT,FT-7101(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,FUSY-6059-1(FUSY),Instrument,Instrument(FUSY),
1000-03,INSTRUMENT,FUSY-6059-1(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,FUSY-6081(FUSY),Instrument,Instrument(FUSY),
1000-03,INSTRUMENT,FUSY-6081(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,FUSY-6086(FUSY),Instrument,Instrument(FUSY),
1000-03,INSTRUMENT,FUSY-6086(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,FUY-6082(FUY),Instrument,Instrument(FUY),
1000-03,INSTRUMENT,FUY-6082(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,FV-6059-1(FV),Instrument,Instrument(FV),
1000-03,INSTRUMENT,FV-6059-1(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,FV-6070(FV),Instrument,Instrument(FV),
1000-03,INSTRUMENT,FV-6070(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,FV-6081(FV),Instrument,Instrument(FV),
1000-03,INSTRUMENT,FV-6081(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,FV-6082(FV),Instrument,Instrument(FV),
1000-03,INSTRUMENT,FV-6082(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,FV-6086(FV),Instrument,Instrument(FV),
1000-03,INSTRUMENT,FV-6086(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,FY-6070B,SIGNAL,SIGNAL,
1000-03,INSTRUMENT,FZ-6058,Instrument,Instrument(FZ),
1000-03,INSTRUMENT,FZSL-6059-1(FZSL),Instrument,Instrument(FZSL),
1000-03,INSTRUMENT,FZSL-6059-1(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,LG-6023-1,Instrument,Instrument(LG),
1000-03,INSTRUMENT,LG-6023-2,Instrument,Instrument(LG),
1000-03,INSTRUMENT,LG-6033-1,Instrument,Instrument(LG),
1000-03,INSTRUMENT,LG-6033-2,Instrument,Instrument(LG),
1000-03,INSTRUMENT,LG-6034-1,Instrument,Instrument(LG),
1000-03,INSTRUMENT,LG-6034-2,Instrument,Instrument(LG),
1000-03,INSTRUMENT,LG-6052,Instrument,Instrument(LG),
1000-03,INSTRUMENT,LG-6084,Instrument,Instrument(LG),
1000-03,INSTRUMENT,LI-7101-1(LI),Instrument,Instrument(LI),
1000-03,INSTRUMENT,LST-6022-1(LST),Instrument,Instrument(LST),
1000-03,INSTRUMENT,LST-6022-1(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,LST-6022-2(LST),Instrument,Instrument(LST),
1000-03,INSTRUMENT,LST-6022-2(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,LST-6051A(LST),Instrument,Instrument(LST),
1000-03,INSTRUMENT,LST-6051A(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,LST-6051B(LST),Instrument,Instrument(LST),
1000-03,INSTRUMENT,LST-6051B(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,LST-6051C(LST),Instrument,Instrument(LST),
1000-03,INSTRUMENT,LST-6051C(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,LST-6083(LT),Instrument,Instrument(LT),
1000-03,INSTRUMENT,LST-6083(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,LT-6021(LT),Instrument,Instrument(LT),
1000-03,INSTRUMENT,LT-6021(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,LT-6033-1(LT),Instrument,Instrument(LT),
1000-03,INSTRUMENT,LT-6033-1(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,LT-6033-2(LT),Instrument,Instrument(LT),
1000-03,INSTRUMENT,LT-6033-2(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,LT-6034-1(LT),Instrument,Instrument(LT),
1000-03,INSTRUMENT,LT-6034-1(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,LT-6034-2(LT),Instrument,Instrument(LT),
1000-03,INSTRUMENT,LT-6034-2(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,LT-6082(LT),Instrument,Instrument(LT),
1000-03,INSTRUMENT,LT-6082(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,LT-7101(LT),Instrument,Instrument(LT),
1000-03,INSTRUMENT,LT-7101(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,LT-7102(LT),Instrument,Instrument(LT),
1000-03,INSTRUMENT,LT-7102(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,LUSY-6021B(LUSY),Instrument,Instrument(LUSY),
1000-03,INSTRUMENT,LUSY-6021B(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,LUY-6082(LUY),Instrument,Instrument(LUY),
1000-03,INSTRUMENT,LUY-6082(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,LV-6021A(LV),Instrument,Instrument(LV),
1000-03,INSTRUMENT,LV-6021A(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,LV-6021B(LV),Instrument,Instrument(LV),
1000-03,INSTRUMENT,LV-6021B(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,LV-6051(LV),Instrument,Instrument(LV),
1000-03,INSTRUMENT,LV-6051(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,LV-6082(LV),Instrument,Instrument(LV),
1000-03,INSTRUMENT,LV-6082(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,MS-6004,I/O EL,I/O EL,
1000-03,INSTRUMENT,MS-6008,I/O EL,I/O EL,
1000-03,INSTRUMENT,MS-6009,I/O EL,I/O EL,
1000-03,INSTRUMENT,MS-6062,I/O EL,I/O EL,
1000-03,INSTRUMENT,MS-6066,I/O EL,I/O EL,
1000-03,INSTRUMENT,MS-6081,I/O EL,I/O EL,
1000-03,INSTRUMENT,MS-6086,I/O EL,I/O EL,
1000-03,INSTRUMENT,MS-7101,I/O EL,I/O EL,
1000-03,INSTRUMENT,MS-7103,I/O EL,I/O EL,
1000-03,INSTRUMENT,PDT-6026(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,PDT-6026(PDT),Instrument,Instrument(PDT),
1000-03,INSTRUMENT,PDT-6028(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,PDT-6028(PDT),Instrument,Instrument(PDT),
1000-03,INSTRUMENT,PDT-6057(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,PDT-6057(PDT),Instrument,Instrument(PDT),
1000-03,INSTRUMENT,PDT-6059(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,PDT-6059(PDT),Instrument,Instrument(PDT),
1000-03,INSTRUMENT,PG-6002,Instrument,Instrument(PG),
1000-03,INSTRUMENT,PG-6005,Instrument,Instrument(PG),
1000-03,INSTRUMENT,PG-6006,Instrument,Instrument(PG),
1000-03,INSTRUMENT,PG-6009,Instrument,Instrument(PG),
1000-03,INSTRUMENT,PG-6011,Instrument,Instrument(PG),
1000-03,INSTRUMENT,PG-6012,Instrument,Instrument(PG),
1000-03,INSTRUMENT,PG-6023,Instrument,Instrument(PG),
1000-03,INSTRUMENT,PG-6029,Instrument,Instrument(PG),
1000-03,INSTRUMENT,PG-6030,Instrument,Instrument(PG),
1000-03,INSTRUMENT,PG-6055,Instrument,Instrument(PG),
1000-03,INSTRUMENT,PG-6056A,Instrument,Instrument(PG),
1000-03,INSTRUMENT,PG-6056B,Instrument,Instrument(PG),
1000-03,INSTRUMENT,PG-6058,Instrument,Instrument(PG),
1000-03,INSTRUMENT,PG-6060,Instrument,Instrument(PG),
1000-03,INSTRUMENT,PG-6063,Instrument,Instrument(PG),
1000-03,INSTRUMENT,PG-6064,Instrument,Instrument(PG),
1000-03,INSTRUMENT,PG-6067,Instrument,Instrument(PG),
1000-03,INSTRUMENT,PG-6081,Instrument,Instrument(PG),
1000-03,INSTRUMENT,PG-6082,Instrument,Instrument(PG),
1000-03,INSTRUMENT,PG-6086,Instrument,Instrument(PG),
1000-03,INSTRUMENT,PG-6087,Instrument,Instrument(PG),
1000-03,INSTRUMENT,PG-7102,Instrument,Instrument(PG),
1000-03,INSTRUMENT,PG-7103,Instrument,Instrument(PG),
1000-03,INSTRUMENT,PG-7105,Instrument,Instrument(PG),
1000-03,INSTRUMENT,PG-7106,Instrument,Instrument(PG),
1000-03,INSTRUMENT,PG-71120,Instrument,Instrument(PG),
1000-03,INSTRUMENT,PG-71121,Instrument,Instrument(PG),
1000-03,INSTRUMENT,PSL-6081-1(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,PSL-6081-1(PSL),Instrument,Instrument(PSL),
1000-03,INSTRUMENT,PSL-6081-2(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,PSL-6081-2(PSL),Instrument,Instrument(PSL),
1000-03,INSTRUMENT,PSL-6082-1(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,PSL-6082-1(PSL),Instrument,Instrument(PSL),
1000-03,INSTRUMENT,PSL-6082-2(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,PSL-6082-2(PSL),Instrument,Instrument(PSL),
1000-03,INSTRUMENT,PSV-6028,Instrument,Instrument(PSV),
1000-03,INSTRUMENT,PSV-6029,Instrument,Instrument(PSV),
1000-03,INSTRUMENT,PSV-6053,Instrument,Instrument(PSV),
1000-03,INSTRUMENT,PSV-6054,Instrument,Instrument(PSV),
1000-03,INSTRUMENT,PSV-6055,Instrument,Instrument(PSV),
1000-03,INSTRUMENT,PSV-6085,Instrument,Instrument(PSV),
1000-03,INSTRUMENT,PSV-7104,Instrument,Instrument(PSV),
1000-03,INSTRUMENT,PSV-7107,Instrument,Instrument(PSV),
1000-03,INSTRUMENT,PT-2061(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,PT-2061(PT),Instrument,Instrument(PT),
1000-03,INSTRUMENT,PT-2073(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,PT-2073(PT),Instrument,Instrument(PT),
1000-03,INSTRUMENT,PT-6010(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,PT-6010(PT),Instrument,Instrument(PT),
1000-03,INSTRUMENT,PT-6031(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,PT-6031(PT),Instrument,Instrument(PT),
1000-03,INSTRUMENT,PT-6054(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,PT-6054(PT),Instrument,Instrument(PT),
1000-03,INSTRUMENT,PT-6088(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,PT-6088(PT),Instrument,Instrument(PT),
1000-03,INSTRUMENT,RO-70302A,Instrument,Instrument(RO),
1000-03,INSTRUMENT,RO-70302B,Instrument,Instrument(RO),
1000-03,INSTRUMENT,TE-2061(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,TE-2061(TE),Instrument,Instrument(TE),
1000-03,INSTRUMENT,TE-6001(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,TE-6001(TE),Instrument,Instrument(TE),
1000-03,INSTRUMENT,TE-6024(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,TE-6024(TE),Instrument,Instrument(TE),
1000-03,INSTRUMENT,TE-6031(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,TE-6031(TE),Instrument,Instrument(TE),
1000-03,INSTRUMENT,TE-6034(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,TE-6034(TE),Instrument,Instrument(TE),
1000-03,INSTRUMENT,TE-6054(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,TE-6054(TE),Instrument,Instrument(TE),
1000-03,INSTRUMENT,TE-6056(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,TE-6056(TE),Instrument,Instrument(TE),
1000-03,INSTRUMENT,TE-6058(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,TE-6058(TE),Instrument,Instrument(TE),
1000-03,INSTRUMENT,TE-6059(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,TE-6059(TE),Instrument,Instrument(TE),
1000-03,INSTRUMENT,TE-6081(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,TE-6081(TE),Instrument,Instrument(TE),
1000-03,INSTRUMENT,TE-6084(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,TE-6084(TE),Instrument,Instrument(TE),
1000-03,INSTRUMENT,TG-60301A,Instrument,Instrument(TG),
1000-03,INSTRUMENT,TG-60301B,Instrument,Instrument(TG),
1000-03,INSTRUMENT,TG-60302A,Instrument,Instrument(TG),
1000-03,INSTRUMENT,TG-60302B,Instrument,Instrument(TG),
1000-03,INSTRUMENT,TG-60303A,Instrument,Instrument(TG),
1000-03,INSTRUMENT,TG-60303B,Instrument,Instrument(TG),
1000-03,INSTRUMENT,TG-6082,Instrument,Instrument(TG),
1000-03,INSTRUMENT,TG-6083,Instrument,Instrument(TG),
1000-03,INSTRUMENT,TG-6085,Instrument,Instrument(TG),
1000-03,INSTRUMENT,TG-6086,Instrument,Instrument(TG),
1000-03,INSTRUMENT,TG-70301A,Instrument,Instrument(TG),
1000-03,INSTRUMENT,TG-70301B,Instrument,Instrument(TG),
1000-03,INSTRUMENT,TSE-6032(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,TSE-6032(TSE),Instrument,Instrument(TSE),
1000-03,INSTRUMENT,TST-6032(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,TST-6032(TST),Instrument,Instrument(TST),
1000-03,INSTRUMENT,TT-2061(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,TT-2061(TT),Instrument,Instrument(TT),
1000-03,INSTRUMENT,TT-6001(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,TT-6001(TT),Instrument,Instrument(TT),
1000-03,INSTRUMENT,TT-6024(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,TT-6024(TT),Instrument,Instrument(TT),
1000-03,INSTRUMENT,TT-6031(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,TT-6031(TT),Instrument,Instrument(TT),
1000-03,INSTRUMENT,TT-6034(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,TT-6034(TT),Instrument,Instrument(TT),
1000-03,INSTRUMENT,TT-6054(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,TT-6054(TT),Instrument,Instrument(TT),
1000-03,INSTRUMENT,TT-6056(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,TT-6056(TT),Instrument,Instrument(TT),
1000-03,INSTRUMENT,TT-6058(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,TT-6058(TT),Instrument,Instrument(TT),
1000-03,INSTRUMENT,TT-6059(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,TT-6059(TT),Instrument,Instrument(TT),
1000-03,INSTRUMENT,TT-6081(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,TT-6081(TT),Instrument,Instrument(TT),
1000-03,INSTRUMENT,TT-6084(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,TT-6084(TT),Instrument,Instrument(TT),
1000-03,INSTRUMENT,TW-2061,Instrument,Instrument(TW),
1000-03,INSTRUMENT,TW-6001,Instrument,Instrument(TW),
1000-03,INSTRUMENT,TW-6024,Instrument,Instrument(TW),
1000-03,INSTRUMENT,TW-6031,Instrument,Instrument(TW),
1000-03,INSTRUMENT,TW-6032,Instrument,Instrument(TW),
1000-03,INSTRUMENT,TW-6034,Instrument,Instrument(TW),
1000-03,INSTRUMENT,TW-6054,Instrument,Instrument(TW),
1000-03,INSTRUMENT,TW-6056,Instrument,Instrument(TW),
1000-03,INSTRUMENT,TW-6058,Instrument,Instrument(TW),
1000-03,INSTRUMENT,TW-6059,Instrument,Instrument(TW),
1000-03,INSTRUMENT,TW-6081,Instrument,Instrument(TW),
1000-03,INSTRUMENT,TW-6082,Instrument,Instrument(TW),
1000-03,INSTRUMENT,TW-6083,Instrument,Instrument(TW),
1000-03,INSTRUMENT,TW-6084,Instrument,Instrument(TW),
1000-03,INSTRUMENT,TW-6085,Instrument,Instrument(TW),
1000-03,INSTRUMENT,TW-6086,Instrument,Instrument(TW),
1000-03,INSTRUMENT,USV-6081,Instrument,Instrument(USV),
1000-03,INSTRUMENT,USV-6082,Instrument,Instrument(USV),
1000-03,INSTRUMENT,USY-6081-1(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,USY-6081-1(USY),Instrument,Instrument(USY),
1000-03,INSTRUMENT,USY-6081-2(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,USY-6081-2(USY),Instrument,Instrument(USY),
1000-03,INSTRUMENT,USY-6082-1(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,USY-6082-1(USY),Instrument,Instrument(USY),
1000-03,INSTRUMENT,USY-6082-2(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,USY-6082-2(USY),Instrument,Instrument(USY),
1000-03,INSTRUMENT,UV-6035,Instrument,Instrument(UV),
1000-03,INSTRUMENT,UY-6035(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,UY-6035(UY),Instrument,Instrument(UY),
1000-03,INSTRUMENT,UZSH-6035(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,UZSH-6035(UZSH),Instrument,Instrument(UZSH),
1000-03,INSTRUMENT,UZSH-6081(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,UZSH-6081(UZSH),Instrument,Instrument(UZSH),
1000-03,INSTRUMENT,UZSH-6082(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,UZSH-6082(UZSH),Instrument,Instrument(UZSH),
1000-03,INSTRUMENT,UZSL-6035(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,UZSL-6035(UZSL),Instrument,Instrument(UZSL),
1000-03,INSTRUMENT,UZSL-6081(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,UZSL-6081(UZSL),Instrument,Instrument(UZSL),
1000-03,INSTRUMENT,UZSL-6082(NA),CABLE,CABLE(NA),
1000-03,INSTRUMENT,UZSL-6082(UZSL),Instrument,Instrument(UZSL),
1000-03,INSTRUMENT,XAS-6004,I/O EL,I/O EL,
1000-03,INSTRUMENT,XAS-6008,I/O EL,I/O EL,
1000-03,INSTRUMENT,XAS-6009,I/O EL,I/O EL,
1000-03,INSTRUMENT,XAS-6062,I/O EL,I/O EL,
1000-03,INSTRUMENT,XAS-6066,I/O EL,I/O EL,
1000-03,INSTRUMENT,XAS-6081,I/O EL,I/O EL,
1000-03,INSTRUMENT,XAS-6086,I/O EL,I/O EL,
1000-03,INSTRUMENT,XAS-7101,I/O EL,I/O EL,
1000-03,INSTRUMENT,XAS-7103,I/O EL,I/O EL,
1000-03,INSTRUMENT,YS-6004,I/O EL,I/O EL,
1000-03,INSTRUMENT,YS-6008,I/O EL,I/O EL,
1000-03,INSTRUMENT,YS-6009,I/O EL,I/O EL,
1000-03,INSTRUMENT,YS-6062,I/O EL,I/O EL,
1000-03,INSTRUMENT,YS-6066,I/O EL,I/O EL,
1000-03,INSTRUMENT,YS-6081,I/O EL,I/O EL,
1000-03,INSTRUMENT,YS-6086,I/O EL,I/O EL,
1000-03,INSTRUMENT,YS-7101,I/O EL,I/O EL,
1000-03,INSTRUMENT,YS-7103,I/O EL,I/O EL,
1000-03,MECHANICAL(ROTARY),P-6001A,Pump,SATERATOR CYRCOLATION PUMP,
1000-03,MECHANICAL(ROTARY),P-6001B,Pump,SATERATOR CYRCOLATION PUMP,
1000-03,MECHANICAL(ROTARY),P-6002A,Pump,STEAM CONDENSATE RETURN PUMP,
1000-03,MECHANICAL(ROTARY),P-6002B,Pump,STEAM CONDENSATE RETURN PUMP,
1000-03,MECHANICAL(ROTARY),P-6002C,Pump,STEAM CONDENSATE RETURN PUMP,
1000-03,MECHANICAL(ROTARY),P-7003A,Pump,Excess Process Condensate Pump,
1000-03,MECHANICAL(ROTARY),P-7003B,Pump,Excess Process Condensate Pump,
1000-03,MECHANICAL(ROTARY),P-7004A,Pump,ROCESS CONDENSATE PUMP,
1000-03,MECHANICAL(ROTARY),P-7004B,Pump,ROCESS CONDENSATE PUMP,
1000-03,MECHANICAL(STATIC),D-6001,Drum(D),Feed Gas Separator,
1000-03,MECHANICAL(STATIC),D-6002,Drum(D),Saturator Blow Down Drum,
1000-03,MECHANICAL(STATIC),E-6001,Exchanger(E),Saturator Feed /Effluent Exchanger,
1000-03,MECHANICAL(STATIC),E-6002,Exchanger(E),Process Condensate Preheater,
1000-03,MECHANICAL(STATIC),E-6003,Exchanger(E),Saturator Blow-down Cooler,
1000-03,MECHANICAL(STATIC),E-6004,Exchanger(E),Wash Water Preheater,
1000-03,MECHANICAL(STATIC),T-6001-1,Tower(T),Saturator,
1000-03,MECHANICAL(STATIC),T-6001-2,Tower(T),Saturator,
1000-03,MECHANICAL(STATIC),TK-7002,Tank(TK),Process Condensate Buffer Tank (TK 7002) OUT OF SCOPE,
1000-03,MECHANICAL(STATIC),X-6001-A,Filter(X),Particle Filter,
1000-03,MECHANICAL(STATIC),X-6001-B,Filter(X),Particle Filter,
1000-03,MECHANICAL(STATIC),X-6002-A,Filter(X),Partical Filter,
1000-03,MECHANICAL(STATIC),X-6002-B,Filter(X),Partical Filter,
1000-03,PIPING,1000-03-BD-01-409,PI_TP,PIPING TEST PACKAGE,Pending
1000-03,PIPING,1000-03-BD-02-410,PI_TP,PIPING TEST PACKAGE,DONE
1000-03,PIPING,1000-03-BD-03-411,PI_TP,PIPING TEST PACKAGE,DONE
1000-03,PIPING,1000-03-BD-04-455,PI_TP,PIPING TEST PACKAGE,DONE
1000-03,PIPING,1000-03-BD-05-543,PI_TP,PIPING TEST PACKAGE,DONE
1000-03,PIPING,1000-03-BD-06-792,PI_TP,PIPING TEST PACKAGE,DONE
1000-03,PIPING,1000-03-BD-07-793,PI_TP,PIPING TEST PACKAGE,DONE
1000-03,PIPING,1000-03-BD-08-795,PI_TP,PIPING TEST PACKAGE,DONE
1000-03,PIPING,1000-03-BD-09-796,PI_TP,PIPING TEST PACKAGE,
1000-03,PIPING,1000-03-BD-10-1010,PI_TP,PIPING TEST PACKAGE,Pending
1000-03,PIPING,1000-03-BFW-01-807,PI_TP,PIPING TEST PACKAGE,DONE
