SD_Sub_System,Discipline_Name,ITEM_Tag_NO,ITEM_Type_Code,PL_Punch_Category,PL_Punch_Description,PL_No
120-05,EL,EBP-MAE-5005C-12,Power Cable B,C,کليه داکت بانک ها بعد از اتمام کابل کشي بايستي با اسپري فوم سيل شوند,PL-03522
120-05,EL,EBP-MAE-5005C-12,Power Cable B,B,S.S tags shall be install.,PL-07357
120-05,EL,EBP-MAE-5005C-13,Power Cable B,B,S.S tags shall be install.,PL-07347
120-05,EL,EBP-MAE-5005C-13,Power Cable B,C,کليه داکت بانک ها بعد از اتمام کابل کشي بايستي با اسپري فوم سيل شوند,PL-03502
120-05,EL,EBP-MAE-5005C-14,Power Cable B,C,کليه داکت بانک ها بعد از اتمام کابل کشي بايستي با اسپري فوم سيل شوند,PL-03524
120-05,EL,EBP-MAE-5005C-14,Power Cable B,B,S.S tags shall be install.,PL-07358
120-04,EL,EBP-MAE-5005C-15,Power Cable B,B,S.S tags shall be install.,PL-07359
120-04,EL,EBP-MAE-5005C-15,Power Cable B,C,کليه داکت بانک ها بعد از اتمام کابل کشي بايستي با اسپري فوم سيل شوند,PL-03526
120-04,EL,EBP-MAE-5005C-16,Power Cable B,C,کليه داکت بانک ها بعد از اتمام کابل کشي بايستي با اسپري فوم سيل شوند,PL-03528
120-04,EL,EBP-MAE-5005C-16,Power Cable B,B,S.S tags shall be install.,PL-07360
120-04,EL,EBP-MAE-5005C-17,Power Cable B,B,S.S tags shall be install.,PL-07361
120-04,EL,EBP-MAE-5005C-17,Power Cable B,C,کليه داکت بانک ها بعد از اتمام کابل کشي بايستي با اسپري فوم سيل شوند,PL-03530
120-04,EL,EBP-MAE-5005C-18,Power Cable B,C,کليه داکت بانک ها بعد از اتمام کابل کشي بايستي با اسپري فوم سيل شوند,PL-03532
120-04,EL,EBP-MAE-5005C-18,Power Cable B,B,S.S tags shall be install.,PL-07362
120-05,EL,EBP-MAE-5005D-01,Power Cable B,B,S.S tags shall be install.,PL-07747
120-05,EL,EBP-MAE-5005D-01,Power Cable B,C,کليه داکت بانک ها بعد از اتمام کابل کشي بايستي با اسپري فوم سيل شوند,PL-03989
120-05,EL,EBP-MAE-5005D-01,Power Cable B,B,Tag فلزي کابل ها نصب شود,PL-03990
120-05,EL,EBP-MAE-5005D-02,Power Cable B,C,کليه داکت بانک ها بعد از اتمام کابل کشي بايستي با اسپري فوم سيل شوند,PL-04097
120-05,EL,EBP-MAE-5005D-02,Power Cable B,B,Tag فلزي کابل ها نصب شود,PL-04098
120-05,EL,EBP-MAE-5005D-02,Power Cable B,B,S.S tags shall be install.,PL-07765
120-05,EL,EBP-MAE-5005D-03,Power Cable B,C,کليه داکت بانک ها بعد از اتمام کابل کشي بايستي با اسپري فوم سيل شوند,PL-04001
120-05,EL,EBP-MAE-5005D-03,Power Cable B,B,Tag فلزي کابل ها نصب شود,PL-04002
120-05,EL,EBP-MAE-5005D-03,Power Cable B,B,S.S tags shall be install.,PL-07749
120-05,EL,EBP-MAE-5005D-04,Power Cable B,C,کليه داکت بانک ها بعد از اتمام کابل کشي بايستي با اسپري فوم سيل شوند,PL-04109
120-05,EL,EBP-MAE-5005D-04,Power Cable B,B,Tag فلزي کابل ها نصب شود,PL-04110
120-05,EL,EBP-MAE-5005D-04,Power Cable B,B,S.S tags shall be install.,PL-07767
120-05,EL,EBP-MAE-5005D-05,Power Cable B,C,کليه داکت بانک ها بعد از اتمام کابل کشي بايستي با اسپري فوم سيل شوند,PL-04013
120-05,EL,EBP-MAE-5005D-05,Power Cable B,B,Tag فلزي کابل ها نصب شود,PL-04014
120-05,EL,EBP-MAE-5005D-05,Power Cable B,B,S.S tags shall be install.,PL-07751
120-05,EL,EBP-MAE-5005D-06,Power Cable B,C,کليه داکت بانک ها بعد از اتمام کابل کشي بايستي با اسپري فوم سيل شوند,PL-04121
120-05,EL,EBP-MAE-5005D-06,Power Cable B,B,Tag فلزي کابل ها نصب شود,PL-04122
120-05,EL,EBP-MAE-5005D-06,Power Cable B,B,S.S tags shall be install.,PL-07769
120-05,EL,EBP-MAE-5005D-07,Power Cable B,C,کليه داکت بانک ها بعد از اتمام کابل کشي بايستي با اسپري فوم سيل شوند,PL-04025
120-05,EL,EBP-MAE-5005D-07,Power Cable B,B,Tag فلزي کابل ها نصب شود,PL-04026
120-05,EL,EBP-MAE-5005D-07,Power Cable B,B,S.S tags shall be install.,PL-07753
120-05,EL,EBP-MAE-5005D-08,Power Cable B,C,کليه داکت بانک ها بعد از اتمام کابل کشي بايستي با اسپري فوم سيل شوند,PL-04133
120-05,EL,EBP-MAE-5005D-08,Power Cable B,B,Tag فلزي کابل ها نصب شود,PL-04134
120-05,EL,EBP-MAE-5005D-08,Power Cable B,B,S.S tags shall be install.,PL-07771
120-05,EL,EBP-MAE-5005D-09,Power Cable B,C,کليه داکت بانک ها بعد از اتمام کابل کشي بايستي با اسپري فوم سيل شوند,PL-04037
120-05,EL,EBP-MAE-5005D-09,Power Cable B,B,Tag فلزي کابل ها نصب شود,PL-04038
120-05,EL,EBP-MAE-5005D-09,Power Cable B,B,S.S tags shall be install.,PL-07755
120-05,EL,EBP-MAE-5005D-10,Power Cable B,C,کليه داکت بانک ها بعد از اتمام کابل کشي بايستي با اسپري فوم سيل شوند,PL-04145
120-05,EL,EBP-MAE-5005D-10,Power Cable B,B,Tag فلزي کابل ها نصب شود,PL-04146
120-05,EL,EBP-MAE-5005D-10,Power Cable B,B,S.S tags shall be install.,PL-07773
120-05,EL,EBP-MAE-5005D-11,Power Cable B,C,کليه داکت بانک ها بعد از اتمام کابل کشي بايستي با اسپري فوم سيل شوند,PL-04049
120-05,EL,EBP-MAE-5005D-11,Power Cable B,B,Tag فلزي کابل ها نصب شود,PL-04050
120-05,EL,EBP-MAE-5005D-11,Power Cable B,B,S.S tags shall be install.,PL-07757
120-05,EL,EBP-MAE-5005D-12,Power Cable B,C,کليه داکت بانک ها بعد از اتمام کابل کشي بايستي با اسپري فوم سيل شوند,PL-04157
120-05,EL,EBP-MAE-5005D-12,Power Cable B,B,Tag فلزي کابل ها نصب شود,PL-04158
120-05,EL,EBP-MAE-5005D-12,Power Cable B,B,S.S tags shall be install.,PL-07775
120-05,EL,EBP-MAE-5005D-13,Power Cable B,B,S.S tags shall be install.,PL-07759
120-05,EL,EBP-MAE-5005D-13,Power Cable B,C,کليه داکت بانک ها بعد از اتمام کابل کشي بايستي با اسپري فوم سيل شوند,PL-04061
120-05,EL,EBP-MAE-5005D-13,Power Cable B,B,Tag فلزي کابل ها نصب شود,PL-04062
120-05,EL,EBP-MAE-5005D-14,Power Cable B,C,کليه داکت بانک ها بعد از اتمام کابل کشي بايستي با اسپري فوم سيل شوند,PL-04169
120-05,EL,EBP-MAE-5005D-14,Power Cable B,B,Tag فلزي کابل ها نصب شود,PL-04170
120-05,EL,EBP-MAE-5005D-14,Power Cable B,B,S.S tags shall be install.,PL-07777
120-05,EL,EBP-MAE-5005D-15,Power Cable B,B,S.S tags shall be install.,PL-07761
120-05,EL,EBP-MAE-5005D-15,Power Cable B,C,کليه داکت بانک ها بعد از اتمام کابل کشي بايستي با اسپري فوم سيل شوند,PL-04073
120-05,EL,EBP-MAE-5005D-15,Power Cable B,B,Tag فلزي کابل ها نصب شود,PL-04074
120-05,EL,EBP-MAE-5005D-16,Power Cable B,C,کليه داکت بانک ها بعد از اتمام کابل کشي بايستي با اسپري فوم سيل شوند,PL-04181
120-05,EL,EBP-MAE-5005D-16,Power Cable B,B,Tag فلزي کابل ها نصب شود,PL-04182
120-05,EL,EBP-MAE-5005D-16,Power Cable B,B,S.S tags shall be install.,PL-07779
120-05,EL,EBP-MAE-5005D-17,Power Cable B,B,S.S tags shall be install.,PL-07763
120-05,EL,EBP-MAE-5005D-17,Power Cable B,C,کليه داکت بانک ها بعد از اتمام کابل کشي بايستي با اسپري فوم سيل شوند,PL-04085
120-05,EL,EBP-MAE-5005D-17,Power Cable B,B,Tag فلزي کابل ها نصب شود,PL-04086
120-05,EL,EBP-MAE-5005D-18,Power Cable B,C,کليه داکت بانک ها بعد از اتمام کابل کشي بايستي با اسپري فوم سيل شوند,PL-04193
120-05,EL,EBP-MAE-5005D-18,Power Cable B,B,Tag فلزي کابل ها نصب شود,PL-04194
120-05,EL,EBP-MAE-5005D-18,Power Cable B,B,S.S tags shall be install.,PL-07781
120-04,EL,EBP-MAE-5006-01,Power Cable B,C,کليه داکت بانک ها بعد از اتمام کابل کشي بايستي با اسپري فوم سيل شوند,PL-04503
120-04,EL,EBP-MAE-5006-01,Power Cable B,B,Tag فلزي کابل ها نصب شود,PL-04504
120-04,EL,EBP-MAE-5006-02,Power Cable B,C,کليه داکت بانک ها بعد از اتمام کابل کشي بايستي با اسپري فوم سيل شوند,PL-04511
120-04,EL,EBP-MAE-5006-02,Power Cable B,B,Tag فلزي کابل ها نصب شود,PL-04512
120-03,EL,EBP-MB-8001A,Power Cable B,B,Cable Arrangement shall be done.,PL-05564
120-03,EL,EBP-MB-8001A,Power Cable B,A,S.S Cable TIE Shall BE done.,PL-05544
120-03,EL,EBP-MB-8001B,Power Cable B,A,S.S Cable TIE Shall BE done.,PL-05536
120-03,EL,EBP-MB-8001B,Power Cable B,B,Cable Arrangement shall be done.,PL-05556
120-01,EL,EBP-MC-2001-SH,Power Cable B,C,کليه داکت بانک ها بعد از اتمام کابل کشي بايستي با اسپري فوم سيل شوند,PL-03742
120-01,EL,EBP-MC-2001-SH,Power Cable B,B,S.S tags shall be install.,PL-08080
120-01,EL,EBP-MC-2001-SH,Power Cable B,C,As-Built Drawing Should be done.,PL-08098
120-01,EL,EBP-MC-2002-SH,Power Cable B,C,As-Built Drawing Should be done.,PL-08095
120-01,EL,EBP-MC-2002-SH,Power Cable B,B,S.S tags shall be install.,PL-08077
120-01,EL,EBP-MC-2002-SH,Power Cable B,C,کليه داکت بانک ها بعد از اتمام کابل کشي بايستي با اسپري فوم سيل شوند,PL-03750
120-01,EL,EBP-MF-2001-SH,Power Cable B,C,As-Built Drawing Should be done.,PL-03051
120-01,EL,EBP-MF-2001-SH,Power Cable B,B,S.S tags shall be install.,PL-08179
120-01,EL,EBP-MF-2001-SH,Power Cable B,B,Fixing cable shall be done.,PL-16822
120-01,EL,EBP-MF-2001-SH,Power Cable B,B,Cable arrangment shall be done.,PL-16742
120-01,EL,EBP-MF-2001-SH,Power Cable B,B,CABLE tag (S.S) shall be install.,PL-16702
120-01,EL,EBP-MF-2001-SH,Power Cable B,C,Cleaning shall be done.,PL-16782
120-01,EL,EBP-MF-2002-SH,Power Cable B,B,S.S tags shall be install.,PL-08168
120-01,EL,EBP-MF-2002-SH,Power Cable B,C,As-Built Drawing Should be done.,PL-08230
120-03,EL,EBP-MF-8001A_1,Power Cable B,B,S.S tags shall be install.,PL-05065
120-03,EL,EBP-MF-8001A_1,Power Cable B,C,کليه داکت بانک ها بعد از اتمام کابل کشي بايستي با اسپري فوم سيل شوند,PL-05038
120-03,EL,EBP-MF-8001A_1,Power Cable B,C,As-Built Drawing Should be done.,PL-05119
120-03,EL,EBP-MF-8001A_2,Power Cable B,C,As-Built Drawing Should be done.,PL-05120
120-03,EL,EBP-MF-8001A_2,Power Cable B,C,کليه داکت بانک ها بعد از اتمام کابل کشي بايستي با اسپري فوم سيل شوند,PL-05039
120-03,EL,EBP-MF-8001A_2,Power Cable B,B,S.S tags shall be install.,PL-05066
120-03,EL,EBP-MF-8001A-SH,Power Cable B,B,S.S tags shall be install.,PL-05068
120-03,EL,EBP-MF-8001A-SH,Power Cable B,C,کليه داکت بانک ها بعد از اتمام کابل کشي بايستي با اسپري فوم سيل شوند,PL-05041
120-03,EL,EBP-MF-8001A-SH,Power Cable B,C,As-Built Drawing Should be done.,PL-05122
120-03,EL,EBP-MF-8001B_1,Power Cable B,C,As-Built Drawing Should be done.,PL-05129
120-03,EL,EBP-MF-8001B_1,Power Cable B,B,S.S tags shall be install.,PL-05075
120-03,EL,EBP-MF-8001B_1,Power Cable B,C,کليه داکت بانک ها بعد از اتمام کابل کشي بايستي با اسپري فوم سيل شوند,PL-05048
120-03,EL,EBP-MF-8001B_2,Power Cable B,C,کليه داکت بانک ها بعد از اتمام کابل کشي بايستي با اسپري فوم سيل شوند,PL-05049
120-03,EL,EBP-MF-8001B_2,Power Cable B,B,S.S tags shall be install.,PL-05076
120-03,EL,EBP-MF-8001B_2,Power Cable B,C,As-Built Drawing Should be done.,PL-05130
120-03,EL,EBP-MF-8001B-SH,Power Cable B,C,As-Built Drawing Should be done.,PL-05132
120-03,EL,EBP-MF-8001B-SH,Power Cable B,B,S.S tags shall be install.,PL-05078
120-03,EL,EBP-MF-8001B-SH,Power Cable B,C,کليه داکت بانک ها بعد از اتمام کابل کشي بايستي با اسپري فوم سيل شوند,PL-05051
120-03,EL,EBP-MF-8001C_1,Power Cable B,C,کليه داکت بانک ها بعد از اتمام کابل کشي بايستي با اسپري فوم سيل شوند,PL-05052
120-03,EL,EBP-MF-8001C_1,Power Cable B,B,S.S tags shall be install.,PL-05079
120-03,EL,EBP-MF-8001C_1,Power Cable B,C,As-Built Drawing Should be done.,PL-05133
120-03,EL,EBP-MF-8001C_2,Power Cable B,C,As-Built Drawing Should be done.,PL-05134
120-03,EL,EBP-MF-8001C_2,Power Cable B,B,S.S tags shall be install.,PL-05080
120-03,EL,EBP-MF-8001C_2,Power Cable B,C,کليه داکت بانک ها بعد از اتمام کابل کشي بايستي با اسپري فوم سيل شوند,PL-05053
120-03,EL,EBP-MF-8001C-SH,Power Cable B,C,کليه داکت بانک ها بعد از اتمام کابل کشي بايستي با اسپري فوم سيل شوند,PL-05055
120-03,EL,EBP-MF-8001C-SH,Power Cable B,B,S.S tags shall be install.,PL-05082
120-03,EL,EBP-MF-8001C-SH,Power Cable B,C,As-Built Drawing Should be done.,PL-05136
120-03,EL,EBP-MF-8001D_1,Power Cable B,C,As-Built Drawing Should be done.,PL-05123
120-03,EL,EBP-MF-8001D_1,Power Cable B,C,کليه داکت بانک ها بعد از اتمام کابل کشي بايستي با اسپري فوم سيل شوند,PL-05042
120-03,EL,EBP-MF-8001D_1,Power Cable B,B,S.S tags shall be install.,PL-05069
120-03,EL,EBP-MF-8001D_2,Power Cable B,B,S.S tags shall be install.,PL-05070
120-03,EL,EBP-MF-8001D_2,Power Cable B,C,کليه داکت بانک ها بعد از اتمام کابل کشي بايستي با اسپري فوم سيل شوند,PL-05043
120-03,EL,EBP-MF-8001D_2,Power Cable B,C,As-Built Drawing Should be done.,PL-05124
120-03,EL,EBP-MF-8001D-SH,Power Cable B,C,As-Built Drawing Should be done.,PL-05126
120-03,EL,EBP-MF-8001D-SH,Power Cable B,C,کليه داکت بانک ها بعد از اتمام کابل کشي بايستي با اسپري فوم سيل شوند,PL-05045
120-03,EL,EBP-MF-8001D-SH,Power Cable B,B,S.S tags shall be install.,PL-05072
120-07,EL,EBP-MOV-30101,Power Cable B,B,Tag فلزي کابل ها نصب شود,PL-03305
120-07,EL,EBP-MOV-30101,Power Cable B,C,As-Built Drawing Should be done.,PL-03306
120-07,EL,EBP-MOV-30103,Power Cable B,B,Tag فلزي کابل ها نصب شود,PL-03310
120-07,EL,EBP-MOV-30103,Power Cable B,C,As-Built Drawing Should be done.,PL-03311
120-07,EL,EBP-MOV-30105,Power Cable B,B,Tag فلزي کابل ها نصب شود,PL-03325
120-07,EL,EBP-MOV-30105,Power Cable B,C,As-Built Drawing Should be done.,PL-03326
120-07,EL,EBP-MOV-30107,Power Cable B,B,Tag فلزي کابل ها نصب شود,PL-03330
120-07,EL,EBP-MOV-30107,Power Cable B,C,As-Built Drawing Should be done.,PL-03331
120-07,EL,EBP-MOV-HV1003,Power Cable B,B,Tag فلزي کابل ها نصب شود,PL-03300
120-07,EL,EBP-MOV-HV1003,Power Cable B,C,As-Built Drawing Should be done.,PL-03301
120-07,EL,EBP-MOV-HV1003,Power Cable B,B,S.S tags shall be install.,PL-08222
120-07,EL,EBP-MOV-HV2098,Power Cable B,B,S.S tags shall be install.,PL-08224
120-07,EL,EBP-MOV-HV2098,Power Cable B,B,Tag فلزي کابل ها نصب شود,PL-03320
120-07,EL,EBP-MOV-HV2098,Power Cable B,C,As-Built Drawing Should be done.,PL-03321
120-02,EL,EBP-MP-0001A,Power Cable B,B,Tag فلزي کابل ها نصب شود,PL-03095
120-02,EL,EBP-MP-0001A,Power Cable B,C,As-Built Drawing Should be done.,PL-03096
120-02,EL,EBP-MP-0001A,Power Cable B,B,Tag No shall be installed.,PL-08411
120-02,EL,EBP-MP-0001A,Power Cable B,B,Cable Arrangement shall be done.,PL-08424
120-02,EL,EBP-MP-0001A,Power Cable B,C,As-Built Drawing Should be done.,PL-08463
120-02,EL,EBP-MP-0001A,Power Cable B,B,S.S tags shall be install.,PL-08187
120-02,EL,EBP-MP-0001B,Power Cable B,B,S.S tags shall be install.,PL-08201
120-02,EL,EBP-MP-0001B,Power Cable B,C,As-Built Drawing Should be done.,PL-08465
120-02,EL,EBP-MP-0001B,Power Cable B,B,Cable Arrangement shall be done.,PL-08426
120-02,EL,EBP-MP-0001B,Power Cable B,B,Tag No shall be installed.,PL-08413
120-02,EL,EBP-MP-0001B,Power Cable B,B,Tag فلزي کابل ها نصب شود,PL-03180
120-02,EL,EBP-MP-0001B,Power Cable B,C,As-Built Drawing Should be done.,PL-03181
120-02,EL,EBP-MP-2001A,Power Cable B,B,Tag فلزي کابل ها نصب شود,PL-03190
120-02,EL,EBP-MP-2001A,Power Cable B,C,As-Built Drawing Should be done.,PL-03191
120-02,EL,EBP-MP-2001A,Power Cable B,B,S.S tags shall be install.,PL-08203
120-02,EL,EBP-MP-2001B,Power Cable B,B,S.S tags shall be install.,PL-08189
120-02,EL,EBP-MP-2001B,Power Cable B,B,Tag فلزي کابل ها نصب شود,PL-03105
120-02,EL,EBP-MP-2001B,Power Cable B,C,As-Built Drawing Should be done.,PL-03106
120-02,EL,EBP-MP-2002A_1,Power Cable B,C,As-Built Drawing Should be done.,PL-04293
120-02,EL,EBP-MP-2002A_1,Power Cable B,C,کليه داکت بانک ها بعد از اتمام کابل کشي بايستي با اسپري فوم سيل شوند,PL-04294
120-02,EL,EBP-MP-2002A_1,Power Cable B,B,Tag فلزي کابل ها نصب شود,PL-04295
120-02,EL,EBP-MP-2002A_2,Power Cable B,C,As-Built Drawing Should be done.,PL-04299
120-02,EL,EBP-MP-2002A_2,Power Cable B,C,کليه داکت بانک ها بعد از اتمام کابل کشي بايستي با اسپري فوم سيل شوند,PL-04300
120-02,EL,EBP-MP-2002A_2,Power Cable B,B,Tag فلزي کابل ها نصب شود,PL-04301
120-02,EL,EBP-MP-2002B_1,Power Cable B,C,As-Built Drawing Should be done.,PL-04311
120-02,EL,EBP-MP-2002B_1,Power Cable B,C,کليه داکت بانک ها بعد از اتمام کابل کشي بايستي با اسپري فوم سيل شوند,PL-04312
120-02,EL,EBP-MP-2002B_1,Power Cable B,B,Tag فلزي کابل ها نصب شود,PL-04313
120-02,EL,EBP-MP-2002B_2,Power Cable B,C,As-Built Drawing Should be done.,PL-04317
120-02,EL,EBP-MP-2002B_2,Power Cable B,C,کليه داکت بانک ها بعد از اتمام کابل کشي بايستي با اسپري فوم سيل شوند,PL-04318
